"est" "set" "NA"
"1704" 0.549142206087174 3 2
"1705" 0.421696962957134 3 1
"1706" 0.67511091781949 3 2
"1707" 0.710007799946721 3 2
"1708" 0.506735096638918 3 2
"1709" 0.449862998309798 3 1
"1710" 0.870475000302406 3 3
"1711" 0.383142683436366 3 1
"1712" 0.694582136997623 3 2
"1713" 0.436094425591561 3 1
"1714" 0.816910479842547 3 2
"1715" 0.812915635458068 3 2
"1716" 0.806518925380895 3 2
"1717" 0.573153778328073 3 2
"1718" 0.819372090237889 3 2
"1719" 0.426062387765728 3 1
"1720" 0.40402648670776 3 1
"1721" 0.805353043309702 3 2
"1722" 0.391452116197529 3 1
"1723" 0.506735096638918 3 2
"1724" 0.486511033685061 3 1
"1725" 0.415525811446001 3 1
"1726" 0.455085009362832 3 1
"1727" 0.421696962957134 3 1
"1728" 0.793097750822058 3 2
"1729" 0.433127074502783 3 1
"1730" 0.817979383215173 3 2
"1731" 0.700748272099868 3 2
"1732" 0.73467197041326 3 2
"1733" 0.418275425876308 3 1
"1734" 0.666026338687932 3 2
"1735" 0.436094425591561 3 1
"1736" 0.821589521671883 3 2
"1737" 0.571110238237486 3 2
"1738" 0.57483171328363 3 2
"1739" 0.400975664593495 3 1
"1740" 0.881134100685548 3 3
"1741" 0.499208149365666 3 1
"1742" 0.70785748898905 3 2
"1743" 0.687966909099708 3 2
"1744" 0.420200368256912 3 1
"1745" 0.441599866525064 3 1
"1746" 0.499208149365666 3 1
"1747" 0.830244834077864 3 2
"1748" 0.436094425591561 3 1
"1749" 0.558137341878753 3 2
"1750" 0.637765793752712 3 2
"1751" 0.419455193943915 3 1
"1752" 0.513562341604724 3 2
"1753" 0.572847334353914 3 2
"1754" 0.675039899563145 3 2
"1755" 0.398945433566192 3 1
"1756" 0.678344133210156 3 2
"1757" 0.471369160330557 3 1
"1758" 0.687966909099708 3 2
"1759" 0.298182717524097 4 1
"1760" 0.769424420667817 4 2
"1761" 0.354195543034926 4 1
"1762" 0.371334305755178 4 1
"1763" 0.83304633748879 4 2
"1764" 0.813478595862294 4 2
"1765" 0.484783392952797 4 1
"1766" 0.849868893012181 4 3
"1767" 0.677923970646314 4 2
"1768" 0.733215874291296 4 2
"1769" 0.716509247373374 4 2
"1770" 0.549646459649362 4 2
"1771" 0.489585393322543 4 1
"1772" 0.270263553681176 4 1
"1773" 0.276452570108741 4 1
"1774" 0.700137369137986 4 2
"1775" 0.214669836273952 4 1
"1776" 0.275087442330313 4 1
"1777" 0.780329584304808 4 2
"1778" 0.769424420667817 4 2
"1779" 0.861016892805614 4 3
"1780" 0.215660683829639 4 1
"1781" 0.484783392952797 4 1
"1782" 0.211041603132729 4 1
"1783" 0.841232642309911 4 3
"1784" 0.768894568468802 4 2
"1785" 0.357301838445953 4 1
"1786" 0.789221764366462 4 2
"1787" 0.795975741769881 4 2
"1788" 0.588422511401076 4 2
"1789" 0.489207921422513 4 1
"1790" 0.790739610872835 4 2
"1791" 0.388657375776917 4 1
"1792" 0.498943984159503 4 1
"1793" 0.776529104151506 4 2
"1794" 0.700137369137986 4 2
"1795" 0.781163524302677 4 2
"1796" 0.486578288413495 4 1
"1797" 0.744801328505705 4 2
"1798" 0.622221510488066 4 2
"1799" 0.701356111117895 4 2
"1800" 0.281371034440438 4 1
"1801" 0.303214440392878 4 1
"1802" 0.288180679536827 4 1
"1803" 0.279127717590562 4 1
"1804" 0.858457534588036 4 3
"1805" 0.291357878984903 4 1
"1806" 0.862197121366902 4 3
"1807" 0.839490037882732 4 3
"1808" 0.780329584304808 4 2
"1809" 0.271015326487785 4 1
"1810" 0.245906884922265 4 1
"1811" 0.813478595862294 4 2
"1812" 0.718464765972568 4 2
"1813" 0.304014657872759 4 1
"1814" 0.761315554229604 4 2
"1815" 0.489207921422513 4 1
"1816" 0.221305939907749 4 1
"1817" 0.279127717590562 4 1
"1818" 0.214669836273952 4 1
"1819" 0.486007505033593 4 1
"1820" 0.270263553681176 4 1
"1821" 0.228084306734656 4 1
"1822" 0.228084306734656 4 1
"1823" 0.701356111117895 4 2
"1824" 0.771898426157261 4 2
"1825" 0.688818194525618 4 2
"1826" 0.505956943999214 4 2
"1827" 0.761315554229604 4 2
"1828" 0.229470458700306 4 1
"1829" 0.790739610872835 4 2
"1830" 0.489207921422513 4 1
"1831" 0.276979655780813 4 1
"1832" 0.277214571531529 4 1
"1833" 0.700137369137986 4 2
"1834" 0.419411026767777 4 1
"1835" 0.281371034440438 4 1
"1836" 0.486007505033593 4 1
"1837" 0.298182717524097 4 1
"1838" 0.276979655780813 4 1
"1839" 0.744801328505705 4 2
"1840" 0.341039226179823 4 1
"1841" 0.386404068388937 4 1
"1842" 0.82449907661581 4 2
"1843" 0.245906884922265 4 1
"1844" 0.864909911760709 4 3
"1845" 0.634443602964687 4 2
"1846" 0.639669918548066 4 2
"1847" 0.283008887320519 4 1
"1848" 0.787095011288935 4 2
"1849" 0.789221764366462 4 2
"1850" 0.474230838484958 4 1
"1851" 0.390112311052673 4 1
"1852" 0.298182717524097 4 1
"1853" 0.224387290583248 4 1
"1854" 0.266383865571435 4 1
"1855" 0.794466878918966 4 2
"1856" 0.489207921422513 4 1
"1857" 0.614782814840768 4 2
"1858" 0.794839644566245 4 2
"1859" 0.639669918548066 4 2
"1860" 0.490404287789529 4 1
"1861" 0.620926964879061 4 2
"1862" 0.586216134989518 4 2
"1863" 0.622221510488066 4 2
"1864" 0.484783392952797 4 1
"1865" 0.388657375776917 4 1
"1866" 0.640313046163155 4 2
"1867" 0.780329584304808 4 2
"1868" 0.776580567102636 4 2
"1869" 0.291357878984903 4 1
"1870" 0.291558269300541 4 1
"1871" 0.33937930468193 4 1
"1872" 0.862145516750661 4 3
"1873" 0.224623802762098 4 1
"1874" 0.549646459649362 4 2
"1875" 0.716509247373374 4 2
"1876" 0.692645875757321 4 2
"1877" 0.301389991827102 4 1
"1878" 0.83304633748879 4 2
"1879" 0.304667766808849 4 1
"1880" 0.688579859991796 4 2
"1881" 0.229404162968543 4 1
"1882" 0.729169679294234 4 2
"1883" 0.277214571531529 4 1
"1884" 0.765784077758227 4 2
"1885" 0.804187209931272 4 2
"1886" 0.631416130827638 4 2
"1887" 0.346511947781012 4 1
"1888" 0.549646459649362 4 2
"1889" 0.228084306734656 4 1
"1890" 0.304667766808849 4 1
"1891" 0.374274888482442 4 1
"1892" 0.484783392952797 4 1
"1893" 0.751038337971125 4 2
"1894" 0.620926964879061 4 2
"1895" 0.507755280990771 4 2
"1896" 0.245906884922265 4 1
"1897" 0.697514261571509 4 2
"1898" 0.304014657872759 4 1
"1899" 0.285021615659909 4 1
"1900" 0.283008887320519 4 1
"1901" 0.285021615659909 4 1
"1902" 0.279684217986258 4 1
"1903" 0.700137369137986 4 2
"1904" 0.294067126182604 4 1
"1905" 0.288180679536827 4 1
"1906" 0.778003965756344 4 2
"1907" 0.718464765972568 4 2
"1908" 0.486602320940195 4 1
"1909" 0.751113400702956 4 2
"1910" 0.374274888482442 4 1
"1911" 0.636047479514182 4 2
"1912" 0.70987113116436 4 2
"1913" 0.549646459649362 4 2
"1914" 0.856298224422571 4 3
"1915" 0.688579859991796 4 2
"1916" 0.228564363683258 4 1
"1917" 0.349546833794804 4 1
"1918" 0.283008887320519 4 1
"1919" 0.81233300460352 4 2
"1920" 0.271015326487785 4 1
"1921" 0.494673436466974 4 1
"1922" 0.862197121366902 4 3
"1923" 0.298182717524097 4 1
"1924" 0.279684217986258 4 1
"1925" 0.230970063325714 4 1
"1926" 0.849868893012181 4 3
"1927" 0.778658222127008 4 2
"1928" 0.220974041182084 4 1
"1929" 0.245906884922265 4 1
"1930" 0.814514884963558 4 2
"1931" 0.371334305755178 4 1
"1932" 0.503181928801722 4 2
"1933" 0.230970063325714 4 1
"1934" 0.549646459649362 4 2
"1935" 0.862006645176426 4 3
"1936" 0.736439220740667 4 2
"1937" 0.230970063325714 4 1
"1938" 0.790638630507484 4 2
"1939" 0.567377218939548 4 2
"1940" 0.275087442330313 4 1
"1941" 0.806082755976151 4 2
"1942" 0.298182717524097 4 1
"1943" 0.771664703436135 4 2
"1944" 0.276452570108741 4 1
"1945" 0.510815388939443 4 2
"1946" 0.492438547135476 4 1
"1947" 0.382205790031413 4 1
"1948" 0.380689784645055 4 1
"1949" 0.220140631486475 4 1
"1950" 0.498943984159503 4 1
"1951" 0.692645875757321 4 2
"1952" 0.219097222525359 4 1
"1953" 0.630647124741328 4 2
"1954" 0.69939592692514 4 2
"1955" 0.614782814840768 4 2
"1956" 0.798770027494537 4 2
"1957" 0.744801328505705 4 2
"1958" 0.627179018947659 4 2
"1959" 0.769424420667817 4 2
"1960" 0.494673436466974 4 1
"1961" 0.483222475607342 4 1
"1962" 0.652231897713426 4 2
"1963" 0.285021615659909 4 1
"1964" 0.781163524302677 4 2
"1965" 0.341039226179823 4 1
"1966" 0.474230838484958 4 1
"1967" 0.281371034440438 4 1
"1968" 0.220140631486475 4 1
"1969" 0.761315554229604 4 2
"1970" 0.494673436466974 4 1
"1971" 0.766077876080687 4 2
"1972" 0.380689784645055 4 1
"1973" 0.484783392952797 4 1
"1974" 0.301389991827102 4 1
"1975" 0.652231897713426 4 2
"1976" 0.634443602964687 4 2
"1977" 0.294067126182604 4 1
"1978" 0.384117145385894 4 1
"1979" 0.795676383873103 4 2
"1980" 0.371334305755178 4 1
"1981" 0.69939592692514 4 2
"1982" 0.390112311052673 4 1
"1983" 0.631724653760293 4 2
"1984" 0.293979296179104 4 1
"1985" 0.865571022871821 4 3
"1986" 0.301389991827102 4 1
"1987" 0.270263553681176 4 1
"1988" 0.304667766808849 4 1
"1989" 0.635591762207245 4 2
"1990" 0.620926964879061 4 2
"1991" 0.291357878984903 4 1
"1992" 0.288180679536827 4 1
"1993" 0.780329584304808 4 2
"1994" 0.494896782787631 4 1
"1995" 0.288180679536827 4 1
"1996" 0.266383865571435 4 1
"1997" 0.386404068388937 4 1
"1998" 0.289539456205638 4 1
"1999" 0.733215874291296 4 2
"2000" 0.492438547135476 4 1
"2001" 0.341039226179823 4 1
"2002" 0.382981997345993 4 1
"2003" 0.346511947781012 4 1
"2004" 0.614782814840768 4 2
"2005" 0.484783392952797 4 1
"2006" 0.769424420667817 4 2
"2007" 0.224623802762098 4 1
"2008" 0.219097222525359 4 1
"2009" 0.640313046163155 4 2
"2010" 0.229470458700306 4 1
"2011" 0.627179018947659 4 2
"2012" 0.486578288413495 4 1
"2013" 0.723059026685496 4 2
"2014" 0.484783392952797 4 1
"2015" 0.244721855835854 4 1
"2016" 0.245906884922265 4 1
"2017" 0.784024398367544 4 2
"2018" 0.276979655780813 4 1
"2019" 0.304014657872759 4 1
"2020" 0.279127717590562 4 1
"2021" 0.293979296179104 4 1
"2022" 0.593963565885345 4 2
"2023" 0.293979296179104 4 1
"2024" 0.692645875757321 4 2
"2025" 0.244721855835854 4 1
"2026" 0.490404287789529 4 1
"2027" 0.781163524302677 4 2
"2028" 0.232502299231137 4 1
"2029" 0.232502299231137 4 1
"2030" 0.505956943999214 4 2
"2031" 0.381167014270312 4 1
"2032" 0.635591762207245 4 2
"2033" 0.795975741769881 4 2
"2034" 0.245906884922265 4 1
"2035" 0.718464765972568 4 2
"2036" 0.283008887320519 4 1
"2037" 0.220638699965452 4 1
"2038" 0.221416714828779 4 1
"2039" 0.382981997345993 4 1
"2040" 0.634443602964687 4 2
"2041" 0.291558269300541 4 1
"2042" 0.486007505033593 4 1
"2043" 0.778003965756344 4 2
"2044" 0.371334305755178 4 1
"2045" 0.276452570108741 4 1
"2046" 0.285021615659909 4 1
"2047" 0.704971424582135 4 2
"2048" 0.187231528713957 4 1
"2049" 0.765784077758227 4 2
"2050" 0.593963565885345 4 2
"2051" 0.836192920946448 4 3
"2052" 0.349546833794804 4 1
"2053" 0.371334305755178 4 1
"2054" 0.778658222127008 4 2
"2055" 0.279127717590562 4 1
"2056" 0.62493741410729 4 2
"2057" 0.220638699965452 4 1
"2058" 0.766077876080687 4 2
"2059" 0.354195543034926 4 1
"2060" 0.227252728942803 4 1
"2061" 0.354195543034926 4 1
"2062" 0.341039226179823 4 1
"2063" 0.215660683829639 4 1
"2064" 0.752890610655242 4 2
"2065" 0.220974041182084 4 1
"2066" 0.549646459649362 4 2
"2067" 0.357301838445953 4 1
"2068" 0.716758896793653 4 2
"2069" 0.632999043065486 4 2
"2070" 0.232502299231137 4 1
"2071" 0.507755280990771 4 2
"2072" 0.301389991827102 4 1
"2073" 0.228084306734656 4 1
"2074" 0.729169679294234 4 2
"2075" 0.320277286104813 4 1
"2076" 0.491088832618161 4 1
"2077" 0.498943984159503 4 1
"2078" 0.549646459649362 4 2
"2079" 0.229470458700306 4 1
"2080" 0.505956943999214 4 2
"2081" 0.225274653210076 4 1
"2082" 0.227252728942803 4 1
"2083" 0.291558269300541 4 1
"2084" 0.285021615659909 4 1
"2085" 0.285021615659909 4 1
"2086" 0.229470458700306 4 1
"2087" 0.627179018947659 4 2
"2088" 0.771898426157261 4 2
"2089" 0.494896782787631 4 1
"2090" 0.776580567102636 4 2
"2091" 0.240968440334868 4 1
"2092" 0.701356111117895 4 2
"2093" 0.361637549526101 4 1
"2094" 0.184590787973217 4 1
"2095" 0.491088832618161 4 1
"2096" 0.703725383725363 4 2
"2097" 0.349546833794804 4 1
"2098" 0.346511947781012 4 1
"2099" 0.304014657872759 4 1
"2100" 0.736439220740667 4 2
"2101" 0.768894568468802 4 2
"2102" 0.634443602964687 4 2
"2103" 0.620926964879061 4 2
"2104" 0.812262063181108 4 2
"2105" 0.492438547135476 4 1
"2106" 0.245906884922265 4 1
"2107" 0.704971424582135 4 2
"2108" 0.283008887320519 4 1
"2109" 0.357301838445953 4 1
"2110" 0.753183316630636 4 2
"2111" 0.361637549526101 4 1
"2112" 0.232502299231137 4 1
"2113" 0.766077876080687 4 2
"2114" 0.228558858417298 4 1
"2115" 0.752890610655242 4 2
"2116" 0.69939592692514 4 2
"2117" 0.277214571531529 4 1
"2118" 0.281371034440438 4 1
"2119" 0.187437073401417 4 1
"2120" 0.483222475607342 4 1
"2121" 0.671115259006049 4 2
"2122" 0.484783392952797 4 1
"2123" 0.640313046163155 4 2
"2124" 0.357301838445953 4 1
"2125" 0.386404068388937 4 1
"2126" 0.70987113116436 4 2
"2127" 0.380689784645055 4 1
"2128" 0.700137369137986 4 2
"2129" 0.631946118934489 4 2
"2130" 0.283008887320519 4 1
"2131" 0.220638699965452 4 1
"2132" 0.197149324203492 4 1
"2133" 0.700490443697903 4 2
"2134" 0.219097222525359 4 1
"2135" 0.224387290583248 4 1
"2136" 0.510815388939443 4 2
"2137" 0.567377218939548 4 2
"2138" 0.483222475607342 4 1
"2139" 0.228558858417298 4 1
"2140" 0.386404068388937 4 1
"2141" 0.221305939907749 4 1
"2142" 0.276979655780813 4 1
"2143" 0.390112311052673 4 1
"2144" 0.211385585779681 4 1
"2145" 0.211041603132729 4 1
"2146" 0.275087442330313 4 1
"2147" 0.490404287789529 4 1
"2148" 0.303214440392878 4 1
"2149" 0.490404287789529 4 1
"2150" 0.70987113116436 4 2
"2151" 0.700490443697903 4 2
"2152" 0.804385136092252 4 2
"2153" 0.633484676101648 4 2
"2154" 0.586216134989518 4 2
"2155" 0.779891245098518 4 2
"2156" 0.703725383725363 4 2
"2157" 0.275087442330313 4 1
"2158" 0.484783392952797 4 1
"2159" 0.229404162968543 4 1
"2160" 0.220140631486475 4 1
"2161" 0.688818194525618 4 2
"2162" 0.780329584304808 4 2
"2163" 0.489585393322543 4 1
"2164" 0.776580567102636 4 2
"2165" 0.388657375776917 4 1
"2166" 0.766077876080687 4 2
"2167" 0.380689784645055 4 1
"2168" 0.794501937891213 4 2
"2169" 0.220140631486475 4 1
"2170" 0.768894568468802 4 2
"2171" 0.304667766808849 4 1
"2172" 0.186753643798523 4 1
"2173" 0.494673436466974 4 1
"2174" 0.490404287789529 4 1
"2175" 0.220140631486475 4 1
"2176" 0.503181928801722 4 2
"2177" 0.388657375776917 4 1
"2178" 0.640313046163155 4 2
"2179" 0.490404287789529 4 1
"2180" 0.346511947781012 4 1
"2181" 0.633484676101648 4 2
"2182" 0.354195543034926 4 1
"2183" 0.266383865571435 4 1
"2184" 0.341039226179823 4 1
"2185" 0.505956943999214 4 2
"2186" 0.704971424582135 4 2
"2187" 0.275087442330313 4 1
"2188" 0.386404068388937 4 1
"2189" 0.631946118934489 4 2
"2190" 0.484783392952797 4 1
"2191" 0.279127717590562 4 1
"2192" 0.747889939160415 4 2
"2193" 0.700490443697903 4 2
"2194" 0.864529727264437 4 3
"2195" 0.270263553681176 4 1
"2196" 0.567377218939548 4 2
"2197" 0.382205790031413 4 1
"2198" 0.787095011288935 4 2
"2199" 0.744801328505705 4 2
"2200" 0.630647124741328 4 2
"2201" 0.224387290583248 4 1
"2202" 0.804385136092252 4 2
"2203" 0.62493741410729 4 2
"2204" 0.349546833794804 4 1
"2205" 0.232502299231137 4 1
"2206" 0.244721855835854 4 1
"2207" 0.346511947781012 4 1
"2208" 0.293979296179104 4 1
"2209" 0.219642304276213 4 1
"2210" 0.354195543034926 4 1
"2211" 0.354195543034926 4 1
"2212" 0.304667766808849 4 1
"2213" 0.494896782787631 4 1
"2214" 0.277214571531529 4 1
"2215" 0.716509247373374 4 2
"2216" 0.620926964879061 4 2
"2217" 0.276979655780813 4 1
"2218" 0.635591762207245 4 2
"2219" 0.228084306734656 4 1
"2220" 0.494673436466974 4 1
"2221" 0.492438547135476 4 1
"2222" 0.639669918548066 4 2
"2223" 0.704971424582135 4 2
"2224" 0.275087442330313 4 1
"2225" 0.486578288413495 4 1
"2226" 0.381167014270312 4 1
"2227" 0.285021615659909 4 1
"2228" 0.631946118934489 4 2
"2229" 0.211041603132729 4 1
"2230" 0.288180679536827 4 1
"2231" 0.245906884922265 4 1
"2232" 0.489207921422513 4 1
"2233" 0.285021615659909 4 1
"2234" 0.382981997345993 4 1
"2235" 0.285021615659909 4 1
"2236" 0.304014657872759 4 1
"2237" 0.700137369137986 4 2
"2238" 0.778003965756344 4 2
"2239" 0.386404068388937 4 1
"2240" 0.565150880922798 4 2
"2241" 0.277214571531529 4 1
"2242" 0.288180679536827 4 1
"2243" 0.630647124741328 4 2
"2244" 0.804385136092252 4 2
"2245" 0.701356111117895 4 2
"2246" 0.285021615659909 4 1
"2247" 0.562774430163977 4 2
"2248" 0.723059026685496 4 2
"2249" 0.354195543034926 4 1
"2250" 0.795975741769881 4 2
"2251" 0.227252728942803 4 1
"2252" 0.835469710470509 4 3
"2253" 0.349546833794804 4 1
"2254" 0.781163524302677 4 2
"2255" 0.346511947781012 4 1
"2256" 0.766077876080687 4 2
"2257" 0.634443602964687 4 2
"2258" 0.489207921422513 4 1
"2259" 0.219642304276213 4 1
"2260" 0.503181928801722 4 2
"2261" 0.270263553681176 4 1
"2262" 0.283008887320519 4 1
"2263" 0.489585393322543 4 1
"2264" 0.349546833794804 4 1
"2265" 0.291357878984903 4 1
"2266" 0.716758896793653 4 2
"2267" 0.614782814840768 4 2
"2268" 0.490404287789529 4 1
"2269" 0.636047479514182 4 2
"2270" 0.225274653210076 4 1
"2271" 0.486578288413495 4 1
"2272" 0.291357878984903 4 1
"2273" 0.505956943999214 4 2
"2274" 0.185532215227095 4 1
"2275" 0.484783392952797 4 1
"2276" 0.271015326487785 4 1
"2277" 0.219642304276213 4 1
"2278" 0.822420439646575 4 2
"2279" 0.491088832618161 4 1
"2280" 0.228558858417298 4 1
"2281" 0.688818194525618 4 2
"2282" 0.863755510509686 4 3
"2283" 0.386404068388937 4 1
"2284" 0.770146471483626 4 2
"2285" 0.865661181850773 4 3
"2286" 0.593963565885345 4 2
"2287" 0.219642304276213 4 1
"2288" 0.813478595862294 4 2
"2289" 0.489207921422513 4 1
"2290" 0.505956943999214 4 2
"2291" 0.806082755976151 4 2
"2292" 0.790739610872835 4 2
"2293" 0.632999043065486 4 2
"2294" 0.697514261571509 4 2
"2295" 0.747889939160415 4 2
"2296" 0.751038337971125 4 2
"2297" 0.489207921422513 4 1
"2298" 0.716758896793653 4 2
"2299" 0.341039226179823 4 1
"2300" 0.228084306734656 4 1
"2301" 0.232502299231137 4 1
"2302" 0.70987113116436 4 2
"2303" 0.288180679536827 4 1
"2304" 0.320277286104813 4 1
"2305" 0.630647124741328 4 2
"2306" 0.215660683829639 4 1
"2307" 0.864755693698391 4 3
"2308" 0.371334305755178 4 1
"2309" 0.701356111117895 4 2
"2310" 0.211041603132729 4 1
"2311" 0.275087442330313 4 1
"2312" 0.283008887320519 4 1
"2313" 0.69939592692514 4 2
"2314" 0.320277286104813 4 1
"2315" 0.245906884922265 4 1
"2316" 0.704971424582135 4 2
"2317" 0.320277286104813 4 1
"2318" 0.388657375776917 4 1
"2319" 0.215660683829639 4 1
"2320" 0.244721855835854 4 1
"2321" 0.266383865571435 4 1
"2322" 0.505956943999214 4 2
"2323" 0.291558269300541 4 1
"2324" 0.220974041182084 4 1
"2325" 0.293979296179104 4 1
"2326" 0.244721855835854 4 1
"2327" 0.228564363683258 4 1
"2328" 0.276979655780813 4 1
"2329" 0.639669918548066 4 2
"2330" 0.622221510488066 4 2
"2331" 0.276979655780813 4 1
"2332" 0.489207921422513 4 1
"2333" 0.640313046163155 4 2
"2334" 0.505956943999214 4 2
"2335" 0.703725383725363 4 2
"2336" 0.240968440334868 4 1
"2337" 0.33937930468193 4 1
"2338" 0.349546833794804 4 1
"2339" 0.220638699965452 4 1
"2340" 0.494673436466974 4 1
"2341" 0.492438547135476 4 1
"2342" 0.371334305755178 4 1
"2343" 0.631724653760293 4 2
"2344" 0.593963565885345 4 2
"2345" 0.288180679536827 4 1
"2346" 0.864934448277146 4 3
"2347" 0.382981997345993 4 1
"2348" 0.374274888482442 4 1
"2349" 0.42169894178149 5 2
"2350" 0.808873927170561 5 3
"2351" 0.746453953741865 5 3
"2352" 0.701814951492122 5 3
"2353" 0.704871371711118 5 3
"2354" 0.632255759552017 5 3
"2355" 0.682493225565528 5 3
"2356" 0.664750308217455 5 3
"2357" 0.728951024775144 5 3
"2358" 0.59870944977225 5 2
"2359" 0.491571222719006 5 2
"2360" 0.392546424926488 5 2
"2361" 0.589868656477518 5 2
"2362" 0.667402036273883 5 3
"2363" 0.474103294740315 5 2
"2364" 0.884639371784271 5 4
"2365" 0.562084289812456 5 2
"2366" 0.392546424926488 5 2
"2367" 0.803350817859499 5 3
"2368" 0.389462587367679 5 2
"2369" 0.440456846941047 5 2
"2370" 0.713924685055455 5 3
"2371" 0.73393507643359 5 3
"2372" 0.325968689281292 5 1
"2373" 0.391570512116823 5 2
"2374" 0.432255825039672 5 2
"2375" 0.832293385922818 5 3
"2376" 0.791543123347394 5 3
"2377" 0.799470775898542 5 3
"2378" 0.396172062655893 5 2
"2379" 0.806124367736957 5 3
"2380" 0.851111719859421 5 3
"2381" 0.811234745311115 5 3
"2382" 0.283583149163327 5 1
"2383" 0.883170674287942 5 4
"2384" 0.661773180614527 5 3
"2385" 0.489743940583359 5 2
"2386" 0.713924685055455 5 3
"2387" 0.828614444661133 5 3
"2388" 0.635064799378076 5 3
"2389" 0.392546424926488 5 2
"2390" 0.785481048677466 5 3
"2391" 0.706876010299948 5 3
"2392" 0.828284297744501 5 3
"2393" 0.810661606207691 5 3
"2394" 0.673192440585464 5 3
"2395" 0.48922993709877 5 2
"2396" 0.390724834790315 5 2
"2397" 0.892874143825205 5 4
"2398" 0.489431449331173 5 2
"2399" 0.392546424926488 5 2
"2400" 0.32523474462804 5 1
"2401" 0.854042376740204 5 3
"2402" 0.603748086521211 5 2
"2403" 0.417180892672861 5 2
"2404" 0.817896769334705 5 3
"2405" 0.804462193405855 5 3
"2406" 0.635064799378076 5 3
"2407" 0.701814951492122 5 3
"2408" 0.300930441000782 5 1
"2409" 0.442955489537279 5 2
"2410" 0.513852615487121 5 2
"2411" 0.713170701928243 5 3
"2412" 0.858940685080852 5 3
"2413" 0.791946082641565 5 3
"2414" 0.846347959891523 5 3
"2415" 0.359076299657867 5 1
"2416" 0.683079530769864 5 3
"2417" 0.813352085022917 5 3
"2418" 0.302446836257354 5 1
"2419" 0.569506197138342 5 2
"2420" 0.608536903883954 5 2
"2421" 0.4172876280043 5 2
"2422" 0.728951024775144 5 3
"2423" 0.786207231821019 5 3
"2424" 0.746453953741865 5 3
"2425" 0.389462587367679 5 2
"2426" 0.746453953741865 5 3
"2427" 0.465523851462006 5 2
"2428" 0.746453953741865 5 3
"2429" 0.713924685055455 5 3
"2430" 0.664750308217455 5 3
"2431" 0.860297712101317 5 3
"2432" 0.462674497577254 5 2
"2433" 0.57791449092816 5 2
"2434" 0.83570250815646 5 3
"2435" 0.804462193405855 5 3
"2436" 0.394775310475117 5 2
"2437" 0.594793683897926 5 2
"2438" 0.678903328848235 5 3
"2439" 0.572330730743721 5 2
"2440" 0.57791449092816 5 2
"2441" 0.396172062655893 5 2
"2442" 0.427141746595897 5 2
"2443" 0.482013399820405 5 2
"2444" 0.385364548236748 5 2
"2445" 0.802639087156344 5 3
"2446" 0.572330730743721 5 2
"2447" 0.381122972060035 5 2
"2448" 0.569506197138342 5 2
"2449" 0.800210301374807 5 3
"2450" 0.892162022613084 5 4
"2451" 0.825664197873565 5 3
"2452" 0.679799823988743 5 3
"2453" 0.873007522780031 5 3
"2454" 0.704871371711118 5 3
"2455" 0.802639087156344 5 3
"2456" 0.594793683897926 5 2
"2457" 0.602552121874167 5 2
"2458" 0.829290502617131 5 3
"2459" 0.48952614806029 5 2
"2460" 0.861492430884888 5 3
"2461" 0.603714151004665 5 2
"2462" 0.798456907557115 5 3
"2463" 0.624266849766538 5 2
"2464" 0.389462587367679 5 2
"2465" 0.494657746733607 5 2
"2466" 0.828614444661133 5 3
"2467" 0.675915707912473 5 3
"2468" 0.808873927170561 5 3
"2469" 0.598703949873662 5 2
"2470" 0.462580816891708 5 2
"2471" 0.661773180614527 5 3
"2472" 0.857246947087261 5 3
"2473" 0.359076299657867 5 1
"2474" 0.891874143825205 5 4
"2475" 0.428206408762519 5 2
"2476" 0.836067549285899 5 3
"2477" 0.791543123347394 5 3
"2478" 0.491571222719006 5 2
"2479" 0.785481048677466 5 3
"2480" 0.661773180614527 5 3
"2481" 0.57791449092816 5 2
"2482" 0.848357432112521 5 3
"2483" 0.597658126971291 5 2
"2484" 0.481965291638787 5 2
"2485" 0.325968689281292 5 1
"2486" 0.845956982539221 5 3
"2487" 0.632255759552017 5 3
"2488" 0.892574143825205 5 4
"2489" 0.328561201720151 5 1
"2490" 0.869667046784267 5 3
"2491" 0.799585970604537 5 3
"2492" 0.489743940583359 5 2
"2493" 0.57791449092816 5 2
"2494" 0.512181824478285 5 2
"2495" 0.336804468463486 5 1
"2496" 0.320061672692796 5 1
"2497" 0.817487180310202 5 3
"2498" 0.465464927077937 5 2
"2499" 0.617665777741304 5 2
"2500" 0.297857046736316 5 1
"2501" 0.608536903883954 5 2
"2502" 0.613193157188306 5 2
"2503" 0.605215204239737 5 2
"2504" 0.392546424926488 5 2
"2505" 0.679799823988743 5 3
"2506" 0.396172062655893 5 2
"2507" 0.494657746733607 5 2
"2508" 0.521398983831036 5 2
"2509" 0.401774116410948 5 2
"2510" 0.512181824478285 5 2
"2511" 0.513852615487121 5 2
"2512" 0.875441232590543 5 4
"2513" 0.845142509918887 5 3
"2514" 0.42169894178149 5 2
"2515" 0.325593078081565 5 1
"2516" 0.491571222719006 5 2
"2517" 0.882750482895382 5 4
"2518" 0.80276235204544 5 3
"2519" 0.534286102318912 5 2
"2520" 0.598703949873662 5 2
"2521" 0.744272927445192 5 3
"2522" 0.605215204239737 5 2
"2523" 0.594793683897926 5 2
"2524" 0.36071322210364 5 1
"2525" 0.584419191509304 5 2
